,x-acc,y-acc,z-acc,x-mag,y-mag,z-mag,lat,lon,speed
806,-0.76972514,-0.39694697,-0.091913804,0.15839115,-1.422303,0.09791745,0.01234111,0.0,
807,-0.76972514,-0.21863954,-0.022513175,0.15839115,-1.422303,0.09791745,0.01234111,0.0,
808,-0.76972514,0.37571818,0.20884287,0.15839115,-1.422303,0.09791745,0.01234111,0.0,
809,-0.76972514,0.79176855,0.37078705,0.17781533,-1.5255897,0.20582226,0.01234111,0.0,
810,-0.76972514,0.79176855,0.37078705,0.24256264,-1.8698852,0.5654852,0.01234111,0.0,
811,-0.41396078,-0.122627944,0.45976582,0.24580033,-1.8871005,0.5834742,0.01234111,0.0,
812,0.06039014,-1.3418235,0.5784098,0.24580033,-1.8871005,0.5834742,0.01234111,0.0,
813,0.1552607,-1.5856625,0.6021375,0.357684,-1.8871005,0.11734387,0.01234111,0.0,
814,-0.0026639402,-1.3150605,0.6416368,0.4206187,-1.8871005,-0.14486094,0.01234111,0.0,
815,-0.45387584,-0.54191226,0.7544894,0.4206187,-1.8871005,-0.14486094,0.01234111,0.0,
816,-0.76972514,-0.00070840935,0.8334879,0.4206187,-1.8871005,-0.14486094,0.01234111,0.0,
817,-0.7183366,-0.03372829,0.79492766,0.4206187,-1.8871005,-0.14486094,0.01234111,0.0,
818,-0.46139652,-0.1988277,0.6021375,0.4206187,-1.8871005,-0.14486094,0.01234111,0.0,
819,-0.20445554,-0.3639271,0.40934733,0.4206187,-1.8871005,-0.14486094,0.01234111,0.0,
820,-0.15306792,-0.39694697,0.37078705,0.64144206,-2.1480384,0.4684716,0.01234111,0.0,
821,-0.15306792,-0.22359253,0.16835402,0.68284625,-2.1969655,0.5834742,0.01234111,0.0,
822,-0.15306792,0.024056576,-0.12083683,0.68284625,-2.1969655,0.5834742,0.01234111,0.0,
823,-0.15306792,0.19741088,-0.32326987,0.5429917,-1.9490725,0.777694,0.01234111,0.0,
824,-0.29295754,0.17172877,-0.26328722,0.3332095,-1.5772355,1.069031,0.01234111,0.0,
825,-0.6926432,0.09835123,-0.091913804,0.3332095,-1.5772355,1.069031,0.01234111,0.0,
826,-1.092328,0.024973687,0.07945397,0.3332095,-1.5772355,1.069031,0.01234111,0.0,
827,-1.140764,0.08324051,0.08061786,0.3332095,-1.5772355,1.069031,0.01234111,0.0,
828,-0.7749509,0.41903588,-0.1546572,0.3332095,-1.5772355,1.069031,0.01234111,0.0,
829,-0.40913683,0.7548311,-0.38992664,0.3332095,-1.5772355,1.069031,0.01234111,0.0,
830,-0.15306792,0.98988783,-0.5546203,0.4206187,-1.4739487,1.1499522,0.01234111,0.0,
831,-0.13456832,0.89479065,-0.47133166,0.59543705,-1.2673705,1.3118094,0.01234111,0.0,
832,-0.07290242,0.57779974,-0.19371228,0.59543705,-1.2673705,1.3118094,0.01234111,0.0,
833,-0.011236507,0.260809,0.083912745,0.59543705,-1.2673705,1.3118094,0.01234111,0.0,
834,0.0010968614,0.13035515,0.06112968,0.5080279,-0.9575054,0.34069583,0.01234111,0.0,
835,0.0010968614,0.008435609,-0.081236355,0.5080279,-0.9575054,0.34069583,0.01234111,0.0,
836,0.0010968614,-0.11348393,-0.22360802,0.5080279,-0.9575054,0.34069583,0.01234111,0.0,
837,0.0010968614,-0.1988277,-0.32326987,0.5025648,-0.94298047,0.34069583,0.01234111,0.0,
838,0.0010968614,-0.1988277,-0.32326987,0.44793406,-0.7977312,0.34069583,0.01234111,0.0,
839,0.0010968614,-0.1988277,-0.32326987,0.39330333,-0.65248203,0.34069583,0.01234111,0.0,
840,0.0010968614,-0.1988277,-0.32326987,0.33867258,-0.5072328,0.34069583,0.01234111,0.0,
841,0.4635893,0.39553016,-1.0173211,0.24723345,-0.46223012,0.38845432,0.01234111,0.0,
842,0.4635893,0.39553016,-1.0173211,0.10393979,-0.41143072,0.4680567,0.01234111,0.0,
843,0.4635893,0.39553016,-1.0173211,-0.03935454,-0.36063367,0.5476591,0.01234111,0.0,
844,1.0802466,-1.981901,-1.0173211,-0.103836425,-0.33777538,0.5834742,0.01234111,0.0,
845,1.0802466,-1.981901,-1.0173211,-0.103836425,-0.33777538,0.5834742,0.01234111,0.0,
846,1.0802466,-1.981901,-1.0173211,-0.103836425,-0.33777538,0.5834742,0.01234111,0.0,
847,0.77191794,-1.4866029,-0.43894508,-0.103836425,-0.33777538,0.5834742,0.01234111,0.0,
848,0.4635893,-0.99130476,0.13943663,-0.009019541,-0.12769827,0.6493107,0.01234111,0.0,
849,0.4635893,-0.99130476,0.13943663,0.10950156,0.13489927,0.73160994,0.01234111,0.0,
850,0.4635893,-0.99130476,0.13943663,0.228022,0.39749682,0.81390923,0.01234111,0.0,
851,0.733377,-1.1646591,0.34186965,0.24580033,0.43688717,0.82625264,0.01234111,0.0,
852,0.77191794,-1.189424,0.37078705,0.17587271,0.43688717,0.72913533,0.01234111,0.0,
853,0.77191794,-1.189424,0.37078705,0.09817595,0.43688717,0.6212454,0.01234111,0.0,
854,0.37549567,-0.80733687,-0.075388774,0.07098195,0.43688717,0.5834742,0.01234111,0.0,
855,0.1552607,-0.59506625,-0.32326987,0.07098195,0.43688717,0.5834742,0.01234111,0.0,
856,0.1552607,-0.59506625,-0.32326987,0.07098195,0.43688717,0.5834742,0.01234111,0.0,
857,0.03355216,-0.4386563,-0.20150529,0.07098195,0.43688717,0.5834742,0.01234111,0.0,
858,-0.30723175,-0.00070840935,0.13943663,0.07098195,0.47644535,0.5524749,0.01234111,0.0,
859,-0.30723175,-0.00070840935,0.13943663,0.07098195,0.60830206,0.44917855,0.01234111,0.0,
860,-0.30723175,-0.00070840935,0.13943663,0.07098195,0.74015874,0.34586734,0.01234111,0.0,
861,0.05789387,-0.15711837,0.68737155,0.07098195,0.7467522,0.34069583,0.01234111,0.0,
862,0.1552607,-0.1988277,0.8334879,0.13455221,0.6904137,0.51726735,0.01234111,0.0,
863,0.1552607,-0.1988277,0.8334879,0.21401487,0.61999005,0.7379669,0.01234111,0.0,
864,0.052484494,-0.26486745,0.6021375,0.24580033,0.59181964,0.82625264,0.01234111,0.0,
865,-0.15306792,-0.39694697,0.13943663,0.24580033,0.59181964,0.82625264,0.01234111,0.0,
866,-0.15306792,-0.39694697,0.13943663,0.24580033,0.59181964,0.82625264,0.01234111,0.0,
867,-0.10489124,-0.30407855,0.030986542,0.24580033,0.59181964,0.82625264,0.01234111,0.0,
868,0.08781355,0.06739504,-0.40279692,0.24580033,0.59181964,0.82625264,0.01234111,0.0,
869,0.1552607,0.19741088,-0.5546203,0.27826667,0.76445913,0.736085,0.01234111,0.0,
870,0.1552607,0.19741088,-0.5546203,0.3282146,1.0300567,0.5973439,0.01234111,0.0,
871,0.31474116,0.29988632,-0.7939493,0.3332095,1.0566171,0.5834742,0.01234111,0.0,
872,0.4635893,0.39553016,-1.0173211,0.3332095,1.0034987,0.62509805,0.01234111,0.0,
873,0.4635893,0.39553016,-1.0173211,0.3332095,0.8264312,0.7638243,0.01234111,0.0,
874,0.39396718,0.39553016,-0.7038797,0.3332095,0.7467522,0.82625264,0.01234111,0.0,
875,0.19504558,0.39553016,0.19167687,0.3332095,0.7467522,0.82625264,0.01234111,0.0,
876,0.1552607,0.39553016,0.37078705,0.3332095,0.7467522,0.82625264,0.01234111,0.0,
877,0.1552607,0.2939306,0.22248349,0.3332095,0.7467522,0.82625264,0.01234111,0.0,
878,0.1552607,-0.11246796,-0.3707252,0.3332095,0.7467522,0.82625264,0.01234111,0.0,
879,0.1552607,-0.39694697,-0.78597075,0.2360879,0.6778935,0.93415743,0.01234111,0.0,
880,0.1552607,-0.39694697,-0.78597075,-0.08764926,0.4483648,1.2938203,0.01234111,0.0,
881,0.03493752,-0.3196321,-0.60540426,-0.103836425,0.43688717,1.3118094,0.01234111,0.0,
882,-0.11546645,-0.22298855,-0.37969336,-0.103836425,0.43688717,1.3118094,0.01234111,0.0,
883,-0.15306792,-0.1988277,-0.32326987,0.11468655,0.34005433,1.3118094,0.01234111,0.0,
884,-0.07410512,-0.09735197,-0.32326987,0.24580033,0.28195465,1.3118094,0.01234111,0.0,
885,0.15150084,0.1925787,-0.32326987,0.24580033,0.28195465,1.3118094,0.01234111,0.0,
886,0.30942547,0.39553016,-0.32326987,0.24580033,0.28195465,1.3118094,0.01234111,0.0,
887,0.27088356,0.44505998,-0.32326987,0.24580033,0.28195465,1.3118094,0.01234111,0.0,
888,0.07817878,0.6927089,-0.32326987,0.24580033,0.28195465,1.3118094,0.01234111,0.0,
889,-0.11452695,0.9403582,-0.32326987,0.24580033,0.28195465,1.3118094,0.01234111,0.0,
890,-0.15306792,0.98988783,-0.32326987,0.24580033,-0.13119948,1.3118094,0.01234111,0.0,
891,-0.06313838,0.98988783,-0.18831451,0.24580033,-0.18284287,1.3118094,0.01234111,0.0,
892,0.06533211,0.98988783,0.004481269,0.24580033,-0.18284287,1.3118094,0.01234111,0.0,
893,0.1552607,0.98988783,0.13943663,0.21083651,0.12702215,1.4089267,0.01234111,0.0,
894,0.1552607,0.7723451,0.044171706,0.15839115,0.59181964,1.5545877,0.01234111,0.0,
895,0.1552607,0.1507946,-0.22800495,0.15839115,0.59181964,1.5545877,0.01234111,0.0,
896,0.1552607,-0.47075608,-0.5001816,0.15839115,0.59181964,1.5545877,0.01234111,0.0,
897,0.1552607,-0.54041266,-0.5067545,0.15839115,0.59181964,1.5545877,0.01234111,0.0,
898,0.1552607,-0.26714465,-0.2674255,0.15839115,0.59181964,1.5545877,0.01234111,0.0,
899,0.1552607,0.006123347,-0.028096488,0.15839115,0.59181964,1.5545877,0.01234111,0.0,
900,0.1552607,0.19741088,0.13943663,0.09283425,0.24322154,1.5545877,0.01234111,0.0,
901,0.27859253,0.091747284,-0.16903436,0.07098195,0.12702215,1.5545877,0.01234111,0.0,
902,0.43275633,-0.040332235,-0.5546203,0.07098195,0.12702215,1.5545877,0.01234111,0.0,
903,0.5869211,-0.17241175,-0.9402062,0.07098195,0.12702215,1.5545877,0.01234111,0.0,
904,0.47544777,-0.10738797,-0.839358,-0.016427236,0.28195465,1.069031,0.01234111,0.0,
905,0.19083704,0.07549134,-0.48343167,-0.016427236,0.28195465,1.069031,0.01234111,0.0,
906,-0.09377369,0.25837064,-0.12751094,-0.016427236,0.28195465,1.069031,0.01234111,0.0,
907,-0.30723175,0.39553016,0.13943663,-0.020589896,0.27457637,1.069031,0.01234111,0.0,
908,-0.30723175,0.39553016,0.13943663,-0.103836425,0.12702215,1.069031,0.01234111,0.0,
909,-0.30723175,0.39553016,0.13943663,-0.18708295,-0.020532057,1.069031,0.01234111,0.0,
910,-0.30723175,0.39553016,0.13943663,-0.27033013,-0.16808626,1.069031,0.01234111,0.0,
911,-0.15306792,0.59364927,0.6021375,-0.22620942,-0.08988241,1.1175896,0.01234111,0.0,
912,-0.15306792,0.59364927,0.6021375,-0.13880023,0.065050095,1.1985109,0.01234111,0.0,
913,-0.15306792,0.59364927,0.6021375,-0.051391043,0.2199826,1.279432,0.01234111,0.0,
914,0.0010968614,-0.00070840935,-0.32326987,-0.016427236,0.28195465,1.3118094,0.01234111,0.0,
915,0.0010968614,-0.00070840935,-0.32326987,-0.016427236,0.28195465,1.3118094,0.01234111,0.0,
916,0.0010968614,-0.00070840935,-0.32326987,-0.016427236,0.28195465,1.3118094,0.01234111,0.0,
917,-0.15306792,0.39553016,0.6021375,-0.016427236,0.28195465,1.3118094,0.01234111,0.0,
918,-0.30723175,0.79176855,1.5275393,0.08002417,0.28195465,1.1778693,0.01234111,0.0,
919,-0.30723175,0.79176855,1.5275393,0.20058858,0.28195465,1.0104258,0.01234111,0.0,
920,-0.30723175,0.79176855,1.5275393,0.321153,0.28195465,0.84299695,0.01234111,0.0,
921,0.3672369,0.09835123,-0.091913804,0.3332095,0.28195465,0.82625264,0.01234111,0.0,
922,0.4635893,-0.00070840935,-0.32326987,0.3332095,0.22261855,0.4543352,0.01234111,0.0,
923,0.4635893,-0.00070840935,-0.32326987,0.3332095,0.15668902,0.04109036,0.01234111,0.0,
924,-0.07598599,0.34600034,-0.05335915,0.3332095,0.12702215,-0.14486094,0.01234111,0.0,
925,-0.46139652,0.59364927,0.13943663,0.3332095,0.12702215,-0.14486094,0.01234111,0.0,
926,-0.46139652,0.59364927,0.13943663,0.3332095,0.12702215,-0.14486094,0.01234111,0.0,
927,-0.22158569,0.41754335,-0.06621258,0.3332095,0.12702215,-0.14486094,0.01234111,0.0,
928,0.6177541,-0.1988277,-0.78597075,0.32228336,0.16575527,-0.23590283,0.01234111,0.0,
929,0.6177541,-0.1988277,-0.78597075,0.2858631,0.29486492,-0.53937584,0.01234111,0.0,
930,0.6177541,-0.1988277,-0.78597075,0.24944216,0.4239769,-0.8428488,0.01234111,0.0,
931,0.27088356,-0.94177496,-0.43894508,0.24580033,0.43688717,-0.87319607,0.01234111,0.0,
932,0.1552607,-1.189424,-0.32326987,0.27559915,0.17279787,-0.707664,0.01234111,0.0,
933,0.1552607,-1.189424,-0.32326987,0.31533048,-0.17932275,-0.4869645,0.01234111,0.0,
934,0.10834107,-0.7070467,-0.46408966,0.3332095,-0.33777538,-0.3876393,0.01234111,0.0,
935,0.0010968614,0.39553016,-0.78597075,0.3332095,-0.33777538,-0.3876393,0.01234111,0.0,
936,0.0010968614,0.39553016,-0.78597075,0.3332095,-0.33777538,-0.3876393,0.01234111,0.0,
937,0.022360614,0.31354985,-0.75405645,0.3332095,-0.33777538,-0.3876393,0.01234111,0.0,
938,0.1286803,-0.09635225,-0.5945075,0.3332095,-0.33777538,-0.3876393,0.01234111,0.0,
939,0.1552607,-0.1988277,-0.5546203,0.22969852,-0.09314485,-0.48346743,0.01234111,0.0,
940,0.1552607,-0.1988277,-0.5546203,0.09168389,0.2330276,-0.61125803,0.01234111,0.0,
941,0.07817878,-0.29788733,0.023761408,0.07098195,0.28195465,-0.6304177,0.01234111,0.0,
942,0.0010968614,-0.39694697,0.6021375,0.07098195,0.2561318,-0.6304177,0.01234111,0.0,
943,0.0010968614,-0.39694697,0.6021375,0.07098195,0.17005791,-0.6304177,0.01234111,0.0,
944,0.10226665,-0.35360837,0.45031413,0.07098195,0.12702215,-0.6304177,0.01234111,0.0,
945,0.39132476,-0.22978374,0.016530653,0.07098195,0.12702215,-0.6304177,0.01234111,0.0,
946,0.4635893,-0.1988277,-0.091913804,0.07098195,0.12702215,-0.6304177,0.01234111,0.0,
947,0.4027355,-0.21446867,-0.091913804,0.07098195,0.12702215,-0.6304177,0.01234111,0.0,
948,-0.0029608703,-0.31874192,-0.091913804,0.07098195,0.12702215,-0.6304177,0.01234111,0.0,
949,-0.30723175,-0.39694697,-0.091913804,0.13341719,0.21002272,-0.50035995,0.01234111,0.0,
950,-0.30723175,-0.39694697,-0.091913804,0.38315743,0.54202026,0.019885778,0.01234111,0.0,
951,-0.096269965,-0.39694697,0.066375636,0.4206187,0.59181964,0.09791745,0.01234111,0.0,
952,0.22828582,-0.39694697,0.30990478,0.4206187,0.59181964,0.09791745,0.01234111,0.0,
953,0.30942547,-0.39694697,0.37078705,0.20209573,0.39815405,0.09791745,0.01234111,0.0,
954,0.33574545,-0.32929644,0.41028634,0.07098195,0.28195465,0.09791745,0.01234111,0.0,
955,0.4109484,-0.13600934,0.52313894,0.07098195,0.28195465,0.09791745,0.01234111,0.0,
956,0.4635893,-0.00070840935,0.6021375,0.07098195,0.28195465,0.09791745,0.01234111,0.0,
957,0.4635893,-0.06674817,0.5442971,0.07098195,0.28195465,0.09791745,0.01234111,0.0,
958,0.4635893,-0.39694697,0.25511184,0.07098195,0.28195465,0.09791745,0.01234111,0.0,
959,0.4635893,-0.72714573,-0.03407901,0.07098195,0.28195465,0.09791745,0.01234111,0.0,
960,0.4635893,-0.7931855,-0.091913804,-0.0067148064,0.0065201395,-0.11789214,0.01234111,0.0,
961,0.2837312,-0.5042615,-0.091913804,-0.016427236,-0.027910357,-0.14486094,0.01234111,0.0,
962,0.02679021,-0.09151301,-0.091913804,-0.016427236,-0.027910357,-0.14486094,0.01234111,0.0,
963,-0.15306792,0.19741088,-0.091913804,-0.12131799,0.09603612,0.049358815,0.01234111,0.0,
964,-0.11074835,0.14302526,-0.028405735,-0.27865478,0.28195465,0.34069583,0.01234111,0.0,
965,0.010164937,-0.012362406,0.1530435,-0.27865478,0.28195465,0.34069583,0.01234111,0.0,
966,0.13107823,-0.16775008,0.33449835,-0.27865478,0.28195465,0.34069583,0.01234111,0.0,
967,0.116066866,-0.21561736,0.3119683,-0.27865478,0.28195465,0.34069583,0.01234111,0.0,
968,-0.040710326,-0.28277645,0.07669324,-0.27865478,0.28195465,0.34069583,0.01234111,0.0,
969,-0.19748846,-0.34993556,-0.1585762,-0.27865478,0.28195465,0.34069583,0.01234111,0.0,
970,-0.30723175,-0.39694697,-0.32326987,-0.2130979,0.28195465,0.34069583,0.01234111,0.0,
971,-0.22501116,-0.23845153,-0.32326987,-0.19124562,0.28195465,0.34069583,0.01234111,0.0,
972,-0.122234955,-0.040332235,-0.32326987,-0.19124562,0.28195465,0.34069583,0.01234111,0.0,
973,-0.019458754,0.15778705,-0.32326987,-0.19124562,0.28195465,0.34069583,0.01234111,0.0,
974,0.023120267,0.19741088,-0.22411406,-0.27865478,0.59181964,-0.6304177,0.01234111,0.0,
975,0.07206127,0.19741088,-0.0037840577,-0.27865478,0.59181964,-0.6304177,0.01234111,0.0,
976,0.12100227,0.19741088,0.21655156,-0.27865478,0.59181964,-0.6304177,0.01234111,0.0,
977,0.1552607,0.19741088,0.37078705,-0.27596527,0.58705366,-0.6304177,0.01234111,0.0,
978,0.1552607,0.19741088,0.37078705,-0.24907003,0.539382,-0.6304177,0.01234111,0.0,
979,0.1552607,0.19741088,0.37078705,-0.2221748,0.49171025,-0.6304177,0.01234111,0.0,
980,0.1552607,0.19741088,0.37078705,-0.19527957,0.4440385,-0.6304177,0.01234111,0.0,
981,0.4635893,-0.00070840935,-0.5546203,-0.19124562,0.43688717,-0.6304177,0.01234111,0.0,
982,0.4635893,-0.00070840935,-0.5546203,-0.19124562,0.43688717,-0.6304177,0.01234111,0.0,
983,0.4635893,-0.00070840935,-0.5546203,-0.19124562,0.43688717,-0.6304177,0.01234111,0.0,
984,-0.30723175,0.59364927,-0.091913804,-0.19124562,0.43688717,-0.6304177,0.01234111,0.0,
985,-0.30723175,0.59364927,-0.091913804,-0.19124562,0.43688717,-0.6304177,0.01234111,0.0,
986,-0.30723175,0.59364927,-0.091913804,-0.19124562,0.43688717,-0.6304177,0.01234111,0.0,
987,-0.30723175,0.44505998,0.16835402,-0.19124562,0.43688717,-0.6304177,0.01234111,0.0,
988,-0.30723175,0.19741088,0.6021375,-0.23645735,0.31668067,-0.69320166,0.01234111,0.0,
989,-0.30723175,0.19741088,0.6021375,-0.29673922,0.15640533,-0.7769234,0.01234111,0.0,
990,-0.30723175,0.19741088,0.6021375,-0.35702178,-0.003870003,-0.86064523,0.01234111,0.0,
991,0.49442226,-0.14599583,0.8026419,-0.36606398,-0.027910357,-0.87319607,0.01234111,0.0,
992,0.6177541,-0.1988277,0.8334879,-0.3005071,-0.027910357,-1.0552799,0.01234111,0.0,
993,0.6177541,-0.1988277,0.8334879,-0.22766589,-0.027910357,-1.2575903,0.01234111,0.0,
994,-0.13905318,0.017302463,0.45491347,-0.19124562,-0.027910357,-1.3587528,0.01234111,0.0,
995,-0.76972514,0.19741088,0.13943663,-0.19124562,-0.027910357,-1.3587528,0.01234111,0.0,
996,-0.76972514,0.19741088,0.13943663,-0.19124562,-0.027910357,-1.3587528,0.01234111,0.0,
997,-0.6064923,0.12748645,0.18026285,-0.19124562,-0.027910357,-1.3587528,0.01234111,0.0,
998,0.1552607,-0.1988277,0.37078705,-0.19124562,-0.04688212,-1.2993029,0.01234111,0.0,
999,0.1552607,-0.1988277,0.37078705,-0.19124562,-0.11011896,-1.101112,0.01234111,0.0,
1000,0.1552607,-0.1988277,0.37078705,-0.19124562,-0.17335817,-0.902921,0.01234111,0.0,
1001,0.1552607,0.10417831,-0.15995938,-0.19124562,-0.18284287,-0.87319607,0.01234111,0.0,
1002,0.1552607,0.19741088,-0.32326987,-0.19124562,-0.18284287,-0.9614818,0.01234111,0.0,
1003,0.1552607,0.19741088,-0.32326987,-0.19124562,-0.18284287,-1.0718316,0.01234111,0.0,
1004,0.1552607,0.13137111,0.062316068,-0.19124562,-0.18284287,-1.1159744,0.01234111,0.0,
1005,0.1552607,-0.00070840935,0.8334879,-0.19124562,-0.18284287,-1.1159744,0.01234111,0.0,
1006,0.1552607,-0.00070840935,0.8334879,-0.19124562,-0.18284287,-1.1159744,0.01234111,0.0,
1007,0.07304011,0.05212346,0.67925245,-0.19124562,-0.18284287,-1.1159744,0.01234111,0.0,
1008,-0.3380647,0.3162825,-0.091913804,-0.19124562,-0.18284287,-1.1159744,0.01234111,0.0,
1009,-0.46139652,0.39553016,-0.32326987,-0.29046658,-0.30008954,-0.9322459,0.01234111,0.0,
1010,-0.46139652,0.39553016,-0.32326987,-0.43221173,-0.46758476,-0.6697892,0.01234111,0.0,
1011,-0.09026018,0.10935791,-0.10048276,-0.45347318,-0.49270788,-0.6304177,0.01234111,0.0,
1012,0.30942547,-0.1988277,0.13943663,-0.43848908,-0.51926833,-0.5471849,0.01234111,0.0,
1013,0.30942547,-0.1988277,0.13943663,-0.38854048,-0.60780084,-0.26971754,0.01234111,0.0,
1014,0.30942547,-0.24216631,0.0382173,-0.36606398,-0.6476404,-0.14486094,0.01234111,0.0,
1015,0.30942547,-0.3659908,-0.25096792,-0.36606398,-0.6476404,-0.14486094,0.01234111,0.0,
1016,0.30942547,-0.39694697,-0.32326987,-0.36606398,-0.6476404,-0.14486094,0.01234111,0.0,
1017,0.28442526,-0.3326921,-0.30450702,-0.36606398,-0.6476404,-0.14486094,0.01234111,0.0,
1018,0.117761336,0.09567393,-0.17945318,-0.36606398,-0.6476404,-0.14486094,0.01234111,0.0,
1019,0.0010968614,0.39553016,-0.091913804,-0.34797955,-0.6476404,-0.195094,0.01234111,0.0,
1020,0.0010968614,0.39553016,-0.091913804,-0.28769702,-0.6476404,-0.36252278,0.01234111,0.0,
1021,0.0010968614,0.46664992,0.15723237,-0.27865478,-0.6476404,-0.3876393,0.01234111,0.0,
1022,0.0010968614,0.56824946,0.51315874,-0.27865478,-0.6476404,-0.3876393,0.01234111,0.0,
1023,0.0010968614,0.59364927,0.6021375,-0.22620942,-0.46172184,-0.8246375,0.01234111,0.0,
1024,-0.07786593,0.49217373,0.4836397,-0.19124562,-0.33777538,-1.1159744,0.01234111,0.0,
1025,-0.3034719,0.20224304,0.14507617,-0.19124562,-0.33777538,-1.1159744,0.01234111,0.0,
1026,-0.46139652,-0.00070840935,-0.091913804,-0.19124562,-0.33777538,-1.1159744,0.01234111,0.0,
1027,-0.43187585,0.037229408,-0.077148676,-0.19124562,-0.33777538,-1.1159744,0.01234111,0.0,
1028,-0.23507024,0.29014748,0.021298679,-0.19124562,-0.33777538,-1.1159744,0.01234111,0.0,
1029,-0.038264636,0.5430657,0.11974603,-0.19124562,-0.33777538,-1.1159744,0.01234111,0.0,
1030,0.0010968614,0.59364927,0.13943663,-0.19124562,0.05363394,-1.5248629,0.01234111,0.0,
1031,-0.0438679,0.5358646,0.071958944,-0.19124562,0.12702215,-1.6015313,0.01234111,0.0,
1032,-0.10810315,0.45331487,-0.02443613,-0.19124562,0.12702215,-1.6015313,0.01234111,0.0,
1033,-0.15306792,0.39553016,-0.091913804,-0.2568025,0.3013212,-1.4194474,0.01234111,0.0,
1034,-0.07906863,0.27665854,-0.03638993,-0.36606398,0.59181964,-1.1159744,0.01234111,0.0,
1035,0.16759406,-0.11957989,0.14869155,-0.36606398,0.59181964,-1.1159744,0.01234111,0.0,
1036,0.41425675,-0.5158185,0.33376738,-0.36606398,0.59181964,-1.1159744,0.01234111,0.0,
1037,0.4635893,-0.59506625,0.37904677,-0.36606398,0.59181964,-1.1159744,0.01234111,0.0,
1038,0.4635893,-0.59506625,0.46167192,-0.36606398,0.59181964,-1.1159744,0.01234111,0.0,
1039,0.4635893,-0.59506625,0.5442971,-0.36606398,0.59181964,-1.1159744,0.01234111,0.0,
1040,0.4635893,-0.59506625,0.6021375,-0.1562818,0.87069863,-1.8443097,0.01234111,0.0,
1041,0.20310484,-0.35595673,0.6021375,-0.016427236,1.0566171,-2.3298664,0.01234111,0.0,
1042,-0.16901596,-0.014371772,0.6021375,-0.016427236,1.0566171,-2.3298664,0.01234111,0.0,
1043,-0.54113674,0.3272132,0.6021375,-0.016427236,1.0566171,-2.3298664,0.01234111,0.0,
1044,-0.5459382,0.32842523,0.6805007,0.24580033,0.9016847,-1.1159744,0.01234111,0.0,
1045,-0.34701663,0.13669698,0.9043842,0.24580033,0.9016847,-1.1159744,0.01234111,0.0,
1046,-0.14809504,-0.05503143,1.1282734,0.24580033,0.9016847,-1.1159744,0.01234111,0.0,
1047,0.0010968614,-0.1988277,1.2961888,0.24580033,0.9016847,-1.1159744,0.01234111,0.0,
1048,-0.047079805,0.11073365,0.42862186,0.24580033,0.9016847,-1.1159744,0.01234111,0.0,
1049,-0.09525647,0.420295,-0.43894508,0.24580033,0.9016847,-1.1159744,0.01234111,0.0,
1050,-0.1434322,0.7298565,-1.306512,0.24580033,0.9016847,-1.1159744,0.01234111,0.0,
1051,-0.15306792,0.79176855,-1.4800221,0.69766134,1.3664823,-1.3176032,0.01234111,0.0,
1052,-0.15306792,0.79176855,-1.4800221,0.72729176,1.3664823,-1.235304,0.01234111,0.0,
1053,-0.15306792,0.79176855,-1.4800221,0.7569219,1.3664823,-1.1530048,0.01234111,0.0,
1054,0.77191794,0.79176855,-0.091913804,0.77025545,1.3664823,-1.1159744,0.01234111,0.0,
1055,0.77191794,0.79176855,-0.091913804,0.77025545,1.3664823,-1.1159744,0.01234111,0.0,
1056,0.77191794,0.79176855,-0.091913804,0.77025545,1.3664823,-1.1159744,0.01234111,0.0,
1057,0.07817878,0.79176855,0.37078705,0.77025545,1.3664823,-1.1159744,0.01234111,0.0,
1058,-0.61556035,0.79176855,0.8334879,0.722847,1.2824509,-1.2476474,0.01234111,0.0,
1059,-0.61556035,0.79176855,0.8334879,0.66358644,1.1774124,-1.4122459,0.01234111,0.0,
1060,-0.61556035,0.79176855,0.8334879,0.60432625,1.0723737,-1.5768445,0.01234111,0.0,
1061,-1.6227677,0.6068575,1.2653428,0.59543705,1.0566171,-1.6015313,0.01234111,0.0,
1062,-1.694711,0.59364927,1.2961888,0.5276505,0.8163129,-1.3191147,0.01234111,0.0,
1063,-1.694711,0.59364927,1.2961888,0.4562961,0.5633632,-1.0218356,0.01234111,0.0,
1064,-0.862224,0.8313925,-0.091913804,0.4206187,0.43688717,-0.87319607,0.01234111,0.0,
1065,-0.30723175,0.98988783,-1.0173211,0.4206187,0.43688717,-0.87319607,0.01234111,0.0,
1066,-0.30723175,0.98988783,-1.0173211,0.4206187,0.43688717,-0.87319607,0.01234111,0.0,
1067,-0.1787622,1.1227928,-0.9787609,0.4206187,0.43688717,-0.87319607,0.01234111,0.0,
1068,0.4635893,1.7873181,-0.78597075,0.46614453,0.42074758,-0.84790176,0.01234111,0.0,
1069,0.4635893,1.7873181,-0.78597075,0.6482469,0.35619393,-0.74675393,0.01234111,0.0,
1070,0.4635893,1.7873181,-0.78597075,0.83034927,0.29163793,-0.6455914,0.01234111,0.0,
1071,-0.00797215,0.2685007,-0.78597075,0.85766464,0.28195465,-0.6304177,0.01234111,0.0,
1072,-0.15306792,-0.1988277,-0.78597075,0.91847104,0.17417614,-0.46152195,0.01234111,0.0,
1073,-0.15306792,-0.1988277,-0.78597075,0.9944789,0.039451808,-0.25040966,0.01234111,0.0,
